FoodId;DanName;ProdName;EngName;SysName;MainGrp;SubGrp;Waste;NCF;FACF;PEF;FEF;CEF;Density;Remarks;PublStatus;LanguaL;GRIN;FISHBASE;BASIS;USDA;FIFood;UKFood;FRFood;DEFood;SEFood;NOFood;NLFood;ISFood;SPFood;ITFood;DateUpdated;UpdatedBy;Recipe;WaterYield;FatYield
0643;Paradisæble, råt;;Crab apple, raw;Malus sylvstris Miller. ssp. mitis (Wallr.) Mansf. var paradisiaca;06;40;8;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0644;Passionsfrugt, grenadil, rå;;Passion fruit, raw;Passiflora edulis Sims;06;40;48;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0647;Tamarind, rå;;Tamarind, Indian date, raw;Tamarindus indica L.;06;40;66;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0648;Ananaskirsebær, kapstikkelbær, rå;;Cape gooseberries, groundcherries, raw;Psyalis peruviana;06;30;6;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0649;Cashewnød, tørristet;;Cashew nuts, dry roasted;Anarcardium occidentale;06;50;0;5.30;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
0650;Cashewnød, olieristet;;Cashew nuts, oil roasted;Anarcardium occidentale;06;50;0;5.30;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
0651;Pecannød, tørret;;Pecans, dried;Carya illinoensis (Wangenh.) K. Koch;06;50;47;5.30;0.951;;;;;;1;;;;;;;;;;;;;;;;;;;;
0652;Pecannød, tørristet;;Pecans, dry roasted;Carya illinoensis (Wangenh.) K. Koch;06;50;0;5.30;0.951;;;;;;1;;;;;;;;;;;;;;;;;;;;
0653;Pecannød, olieristet;;Pecans, oil roasted;Carya illinoensis (Wangenh.) K. Koch;06;50;0;5.30;0.951;;;;;;1;;;;;;;;;;;;;;;;;;;;
0654;Pinjefrø, tørrede;;Pine nuts, pignolias, dried;Pinus pinea L.;06;50;0;5.30;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
0655;Pistacienød, tørret;;Pistachio nuts, dried;Pistacia vera L.;06;50;50;5.30;0.953;;;;;;1;;;;;;;;;;;;;;;;;;;;
0656;Pistacienød, tørristet;;Pistachio nuts, dry roasted;Pistacia vera L.;06;50;48;5.30;0.953;;;;;;1;;;;;;;;;;;;;;;;;;;;
0657;Sesamfrø, hele, tørrede;;Sesame seeds, whole, dried;Sesamum indicum;06;50;0;5.30;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
0658;Yams, rå;;Yam, raw;Dioscorea opposita Thunb.;05;10;14;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0659;Batat, sød kartoffel, rå;;Sweetpotato, raw;Ipomoea batatas (L.) Poiret;05;10;28;6.25;0.658;;;;;;1;;;;;;;;;;;;;;;;;;;;
0660;Knudekål, glaskål, rå;;Kohlrabi, raw;Brassica oleracea L var. gongylodes;05;20;54;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0661;Kinaradise, japanræddike, rå;;Radishes, oriental, daikon, japanese radish, raw;Raphanus sativus L. var. achantiformis Makino;05;10;21;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0662;Løg, hakkede, dybfrost;;Onions, chopped, frozen;Allium cepa L.;05;10;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0663;Forårsløg, rå;;Onions, spring, raw;Allium cepa L.;05;10;4;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0664;Maniok, cassava, rå;;Cassava, raw;Manihot esculenta;05;10;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0665;Paksoi, pak-choi, pai tsai, rå;;Cabbage, chinese, pak-choi, raw;Brassica chinensis L.;05;20;12;6.25;0.687;;;;;;1;;;;;;;;;;;;;;;;;;;;
0666;Bladbede, sølvbede, rå;;Chard, swiss, raw;Beta vulgaris L. var. vulgaris;05;20;8;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0667;Ingefær, rod, rå;;Ginger root, raw;Zingiber officinale;05;10;7;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0668;Salat, Iceberg, rå;;Lettuce, iceberg (incl. crisphead types), raw;Lactuca sativa L. var. capitata L.;05;20;5;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0669;Salat, Romaine, romersk, rå;;Lettuce, Cos or romaine, raw;Lactuca sativa L. var. longifolia;05;20;6;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0670;Salat, egeløv, rå;;Lettuce, looseleaf, raw;Lactuca sativa L. var. crispa;05;20;36;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0671;Salat, endivie, bredbladet (escarole), rå;;Endive (escarole), raw;Cichorium endivia L. var. latifolium Lam.;05;20;14;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0672;Salat, endivie, kruset (frisee), rå;;Endive (frisee), raw;Cichorium endivia L. var. crispum Lam.;05;20;14;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0673;Salat, Radicchio rosso, rå;;Chickory, raddichio, raw;Chichorium intybus L. var. foliosum;05;20;11;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0674;Savoykål, rå;;Cabbage, savoy, raw;Brassica oleracea L. convar. capitata (L.) var. sabauda;05;20;20;6.25;0.687;;;;;;1;;;;;;;;;;;;;;;;;;;;
0675;Cayote, Kayote, rå;;Chayote fruit, raw;Sechium edule;05;30;1;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0676;Peber, chili, rå;;Pepper, hot chili, raw;Capsicum frutescens;05;30;27;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0677;Peber, chili, konserves;;Pepper, hot chili, canned;Capsicum frutescens;05;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0678;Okra, gumbo, rå;;Okra, raw;Hibiscus esculentus L.;05;30;14;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0679;Sauce, barbeque;;Sauce, barbeque;;14;60;0;6.25;0.955;;;;;;1;;;;;;;;;;;;;;;;;;;;
0680;Syre (krydderplante), rå;;Dock (US), sorrel (UK), raw;Rumex acetosa L.;05;70;30;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0681;Gulerod, juice, konserves;;Carrot juice, canned;Daucus carota L.;05;80;0;6.25;0.711;;;;;;1;;;;;;;;;;;;;;;;;;;;
0682;Linsespirer, rå;;Lentils, sprouted, raw;Lens culinaris (L.) Medikus;05;90;0;6.25;0.775;;;;;;1;;;;;;;;;;;;;;;;;;;;
0683;Lucernespirer, rå;;Alfalfa seeds, sprouted, raw;Medicago sativa L.;05;90;0;6.25;0.775;;;;;;1;;;;;;;;;;;;;;;;;;;;
0684;Gulerod, konserves;;Carrot, canned;Daucus carota L.;05;90;0;6.25;0.711;;;;;;1;;;;;;;;;;;;;;;;;;;;
0685;Frugtpålæg, figen;;Fruit paste, figs;;06;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0687;Bønnespirer, adzuki, rå;;Bean, adzuki, sprouted, raw;Phaseolus angularis (Willd.) Ohwi et Ohasaki;05;40;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0688;Agurk, syltet;;Gherkin, pickled;Cucumis sativus L.;05;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0689;Agurk, syltet, uden tilsat sukker;;Gherkin, pickled, sugar not added;Cucumis sativus L.;05;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0690;Asier, syltede, uden tilsat sukker;;Cucumber, large, pickled, sugar not added;Cucumis sativus L.;05;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0732;Rugbrød, fuldkorn;;Rye bread, dark, wholemeal;;04;40;0;5.83;0.86;;;;;;1;;;;;;;;;;;;;;;;;;;;
0733;Cacaoskummetmælk;;Milk, skimmed, with chocolate;;01;10;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0734;Cacaomælk (UHT);;Milk, with chocolate, partly skimmed, 1.5 % fat (UHT);;01;10;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0735;Cacaoskummetmælk (UHT);;Milk, skimmed, with chocolate (UHT);;01;10;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0736;Fløde 13 % (UHT);;Cream, 13 % fat (UHT);;01;10;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0737;Yoghurt med jordbær;;Yoghurt with strawberries;;01;20;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0738;Yoghurt med peach melba;;Yoghurt with peach melba;;01;20;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0739;Yoghurt med pære og banan;;Yoghurt with pear and banana;;01;20;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0743;Yoghurt med müsli;;Yoghurt with müsli;;01;20;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0745;Yoghurt med appelsinsaft;;Yoghurt with orange juice;;01;20;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0748;Kefir;;Milk, cultured, kefir;;01;20;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0750;Cultura, syrnet sødmælk;;Milk, whole, cultured;;01;20;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0752;Fløde 9 %, syrnet;;Cream, cultured, 9 % fat;;01;20;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0753;Sødmælk (UHT);;Milk, whole, 3.5, (UHT), % fat;;01;10;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0754;Danablu 50+;;Cheese, Danish Blue, 50 % fidm.;;02;50;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0755;Danablu 60+;;Cheese, Danish Blue, 60 % fidm.;;02;50;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0756;Grana, 32+;;Cheese, hard, Grana, 32 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0757;Mycella, 50+;;Cheese, Mycella Blue, 50 % fidm.;;02;50;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0758;Brie, 45+;;Cheese, Brie, 45 % fidm.;;02;40;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0759;Brie, 60+;;Cheese, Brie, 60 % fidm.;;02;40;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0760;Smelteost, 30+;;Cheese, processed, 30 % fidm.;;02;70;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0761;Gruyere, 45+;;Cheese, hard, Gruyere, 45 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0762;Hingino, 32+;;Cheese, hard, Hingino, 32 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0763;Chesire, 50+;;Cheese, hard, Chesire, 50 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0764;Emmentaler, 45+;;Cheese, hard, Emmentaler, 45 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0765;Kvark, 45+;;Cheese, Quarg, 45 % fidm.;;02;20;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0766;Ost, blå- og hvidskimmel, 70+;;Cheese, Blue and white mould, 70 % fidm.;;02;40;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0767;Samsø, 45+;;Cheese, firm, Samsoe, 45 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0768;Fynbo, 45+;;Cheese, firm, Fynbo, 45 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0769;Danbo, 45+;;Cheese, firm, Danbo, 45 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0770;Mynster, 50+;;Cheese, firm, Mynster, 50 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0771;Maribo, 45+;;Cheese, firm, Maribo, 45 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0772;Svenbo, 45+;;Cheese, firm, Svenbo, 45 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0773;Elbo, 40+;;Cheese, firm, Elbo, 40 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0774;Samsø, 30+;;Cheese, firm, Samsoe, 30 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0775;Danbo, 30+;;Cheese, firm, Danbo, 30 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0776;Danbo, 20+;;Cheese, firm, Danbo, 20 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0777;Maribo, 30+;;Cheese, firm, Maribo, 30 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0779;Havarti, 60+;;Cheese, semihard, Havarti, 60 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0780;Havarti, 45+;;Cheese, semihard, Havarti, 45 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0781;Havarti, 30+;;Cheese, semihard, Havarti, 30 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0782;Esrom, 60+;;Cheese, semihard, Esrom, 60 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0783;Esrom, 45+;;Cheese, semihard, Esrom, 45 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0784;Fontina, 45+;;Cheese, semihard, Fontina, 45 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0785;Mozzarella, 45+;;Cheese, semihard, Mozzarella, 45 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0786;Mozzarella, 30+;;Cheese, semihard, Mozzarella, 30 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0787;Feta, 50+;;Cheese, semihard, Feta, 50 % fidm;;02;50;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0788;Fontina, 50+;;Cheese, semihard, Fontina, 50 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0789;St. Paulin, 50+;;Cheese, semihard, St. Paulin, 50 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0790;Tomat, dansk, rå;;Tomato, danish, ripe, raw;Lycopersicon esculentum (L.) Karsten ex Farw.;05;30;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0791;Tomat, importeret, rå;;Tomato, imported, ripe, raw;Lycopersicon esculentum (L.) Karsten ex Farw.;05;30;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0795;Blomkål, dansk, rå;;Cauliflower, danish, raw;Brassica oleracea L. convar. botrytis;05;20;8;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0796;Blomkål, importeret, rå;;Cauliflower, imported, raw;Brassica oleracea L. convar. botrytis;05;20;8;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0804;Æble, dansk, råt;;Apple, danish, raw;Malus domestica Borkh.;06;10;10;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0805;Æble, importeret, råt;;Apple, imported, raw;Malus domestica Borkh.;06;10;10;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0813;Figuraost, 10+;;Cheese, firm, 10 % fidm.;;02;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0814;Camembert, 30+;;Cheese, Camembert, 30 % fidm.;;02;40;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0815;Asparges, grønne, rå;;Asparagus, green, raw;Asparagus officinalis L.;05;20;47;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0816;Asparges, hvide, rå;;Asparagus, white, raw;Asparagus officinalis L.;05;20;47;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0817;Bønnespirer, mung, rå;;Bean sprouts, mung, raw;Phaseolus radiata L. (Vigna radiata (L.) R. Wilczek);05;40;0;6.25;0.775;;;;;;1;;;;;;;;;;;;;;;;;;;;
0818;Bønnespirer, uspec., rå;;Bean sprouts, average values, raw;;05;40;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0819;Kartoffel, ny (maj til september), rå;;Potato, new (May to September), raw;Solanum tuberosum L.;05;10;15;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0820;Kartoffel, efterår (oktober til januar), rå;;Potato, automn (October to January), raw;Solanum tuberosum L.;05;10;15;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0821;Kartoffel, gammel (februar - juni), rå;;Potato, old (February to June), raw;Solanum tuberosum L.;05;10;15;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0822;Rosenkål, efterår (oktober til december), rå;;Brussels sprouts, automn (October to December), raw;Brassica oleracea var. gemmifera;05;20;20;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0823;Rosenkål, vinter (januar til april), rå;;Brussels sprouts, winter (January to April), raw;Brassica oleracea var. gemmifera;05;20;20;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0824;Rødbede, konserves, uden tilsat sukker;;Beet, red, canned, sugar not added;Beta vulgaris L. var. conditiva Alef.;05;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0825;Rødkål, konserves, uden tilsat sukker;;Cabbage, red, canned, sugar not added;Brassica oleracea L. convar. capitata (L.);05;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0828;Gulerod, dybfrost;;Carrots, frozen;Daucus carota L.;05;10;0;6.25;0.711;;;;;;1;;;;;;;;;;;;;;;;;;;;
0829;Blomkål, dybfrost;;Cauliflower, frozen;Brassica oleracea L. convar. botrytis;05;20;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0830;Løg, ristede;;Onions, chopped and deepfried;;05;90;0;6.25;0.950;;;;;;1;;;;;;;;;;;;;;;;;;;;
0831;Frugtpålæg, uspec.;;Fruit paste, average values;;06;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0832;Tyttebær, syltede;;Lingonberry, jam;Vaccinium vitis-idaea L.;06;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0833;Ananasjuice, konserves;;Pineapple juice, canned;Ananas comosus (L.) Merr.;06;90;0;6.25;0.54;;;;;;1;;;;;;;;;;;;;;;;;;;;
0834;Citronskal, rå;;Lemon peel, raw;Ctrus limon (L.) Burm. f.;06;40;0;6.25;0.530;;;;;;1;;;;;;;;;;;;;;;;;;;;
0835;Blåbær, frosne, usukrede;;Blueberry, frozen, unsweetened;Vaccinium myrtillus L.;06;30;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0836;Kartoffel, konserves;;Potato, canned;Solanum tuberosum L.;05;90;0;6.25;0.716;;;;;;1;;;;;;;;;;;;;;;;;;;;
0837;Brombær, dybfrost, usukrede;;Blackberry, frozen, unsweetened;Rubus fructicosus L.;06;30;4;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0838;Bitter, uspec.;;BITTER, all types, average values;;13;00;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0839;Bitter, sød, uspec.;;BITTER, sweet, all types, average values;;13;00;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0840;Miso, sojapasta;;Miso, soy paste;;05;90;0;6.25;0.940;;;;;;1;;;;;;;;;;;;;;;;;;;;
0841;Tofu, sojabønneost;;Tofu, soy bean curd;;05;90;0;6.25;0.94;;;;;;1;;;;;;;;;;;;;;;;;;;;
0842;Dild, tørret;;Dill weed, dried;Anethum graveolens L.;05;70;10;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0843;Is, 3. farvet;;Ice cream, dairy, 3 coloured;;03;20;0;6.25;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
0844;Nougatis;;Ice cream, dairy, nougat;;03;20;0;6.25;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
0845;Vanilleis;;Ice cream, dairy, vanilla;;03;20;0;6.25;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
0848;Flødeis;;Ice cream, dairy (cream based);;03;20;0;6.25;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
0849;Ispind, vanille;;Ice cream, dairy, popsickle, vanilla;;03;20;0;6.25;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
0850;Ispind, jordbær;;Ice cream, dairy, popsickle, strawberry;;03;20;0;6.25;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
0851;Ispind, limonade;;Ice, popsickle, lemonade;;03;20;0;6.25;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
0852;Ispind, vanille med chokoladeovertræk;;Ice cream, dairy, popsickle, vanilla with chocolate;;03;20;0;6.25;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
0853;Fennikel, knold, rå;;Fennel, root, raw;Foeniculum vulgare (Miller) var. azoricum;05;10;7;6.26;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0854;Kiks, fuldkorns-, digestivetype;;Bisquit, wholemeal, digestive type;;04;50;0;5.70;0.900;;;;;;1;;;;;;;;;;;;;;;;;;;;
0855;Flødeboller, skumboller;;Whipped egg white and sugar with chocolate covering;;12;90;0;6.25;0.950;;;;;;1;;;;;;;;;;;;;;;;;;;;
0856;Mælkebøtte, blade, rå;;Dandelion, leaves, raw;Taraxacum spp.;05;20;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0857;Hybensaft;;Rose hip syrup;;06;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0858;Palmekerneolie;;Palm kernel oil;Elaeis guineensis;11;20;0;6.25;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0859;Jordnøddeolie;;Peanut oil;Arachis hypogaea;11;20;0;6.25;0.951;;;;;;1;;;;;;;;;;;;;;;;;;;;
0860;Hvedekimolie;;Wheat germ oil;Triticum aestivum;11;20;0;6.25;0.817;;;;;;1;;;;;;;;;;;;;;;;;;;;
0861;Valnøddeolie;;Walnut oil;Juglans regia;11;20;0;6.25;0.952;;;;;;1;;;;;;;;;;;;;;;;;;;;
0862;Rugkerner, hele/knækkede;;Rye kernels, whole/cracked;Secale cereale L.;04;30;0;5.83;0.730;;;;;;1;;;;;;;;;;;;;;;;;;;;
0863;Hvedekerner, hele/knækkede;;Wheat, kernels, whole/cracked;Triticum aestivum L.;04;30;0;5.83;0.720;;;;;;1;;;;;;;;;;;;;;;;;;;;
0864;Hirseflager;;Millet, flakes;Panicum miliaceum;04;10;0;5.83;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0865;Kartoffelmos, -pulver m/tørmælk;;Potatoes, mashed, instant powder w/dry milk;;05;90;0;6.25;0.716;;;;;;1;;;;;;;;;;;;;;;;;;;;
0866;Flødeyoghurt med frugt, 9 % fedt;;Cream yoghurt, 9 % fat, with fruit;;01;20;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0867;Kvark, 45+, med vanille;;Cheese, Quarg, 45 % fidm., with vanilla;;02;20;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
0868;Lucerne, alfalfa, frø;;Alfalfa seeds;Medicago sativa L.;06;50;0;6.25;0.95;;;;;;1;;;;;;;;;;;;;;;;;;;;
0869;Fiskeboller, konserves;;Fish balls, canned;;08;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
0870;Fiskefars, rå;;Fish pudding, raw;;08;90;0;6.25;0.880;;;;;;1;;;;;;;;;;;;;;;;;;;;
0871;Gaffelbidder;;Herring, pickled, canned;;08;90;0;6.25;0.925;;;;;;1;;;;;;;;;;;;;;;;;;;;
0872;Fiskefrikadelle;;Fish balls, fried;;08;90;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
0873;Jomfruhummer, rå;;Norway lobster, raw;Nephros norvegicus;08;30;30;6.25;0.77;;;;;;1;;;;;;;;;;;;;;;;;;;;
0874;Krebs, rå;;Crayfish, raw;;08;30;88;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0876;Bækforel, rå;;Charr, raw;Salmo alpinus;08;10;50;6.25;0.880;;;;;;1;;;;;;;;;;;;;;;;;;;;
0877;Krabbekløer, rå;;Crab claws, meat, raw;Cancer pagurus;08;90;25;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0878;Havkat, plettet, rå;;Spotted catfish, fillet, raw;Anarhichas minor;08;20;59;6.25;0.900;;;;;;1;;;;;;;;;;;;;;;;;;;;
0879;Rødfisk, rå;;Redfish, ocean perch, raw;Sebastes marinus;08;20;30;6.25;0.775;;;;;;1;;;;;;;;;;;;;;;;;;;;
0880;Sortmund, blåhvilling, filet, rå;;Blue whiting, fillet, raw;Micromesistius poutassou;08;20;56;6.25;0.750;;;;;;1;;;;;;;;;;;;;;;;;;;;
0881;Lange, filet, rå;;Ling, fillet, raw;Molva molvo;08;20;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
0882;Sej, filet, rå;;Saithe (UK), pollock (US), fillet, raw;Pollachius virens;08;20;52;6.25;0.929;;;;;;1;;;;;;;;;;;;;;;;;;;;
0883;Levertran (Sej);;Haddock, liver oil;Pollachius virens;11;10;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
0884;Fiskeolie, hydrogeneret;;Fish oil, hydrogenated;;11;10;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
0885;Bækforel, filet, røget;;Charr, fillet, smoked;Salmo alpinus;08;10;0;6.25;0.880;;;;;;1;;;;;;;;;;;;;;;;;;;;
0886;Ørred, regnbue-, rå;;Rainbow trout, raw;Oncorhynchus mykiss (Salmo irideus);08;10;0;6.25;0.910;;;;;;1;;;;;;;;;;;;;;;;;;;;
0887;Torsk, filet, stegt;;Cod, fillet, fried;Gadus morhua;08;20;0;6.25;0.910;;;;;;1;;;;;;;;;;;;;;;;;;;;
0888;Torsk, filet, kogt;;Cod, fillet, boiled;Gadus morhua;08;20;0;6.25;0.695;;;;;;1;;;;;;;;;;;;;;;;;;;;
0889;Torsk, filet, paneret, rå;;Cod, fillet, breaded, raw;Gadus morhua;08;90;0;6.25;0.910;;;;;;1;;;;;;;;;;;;;;;;;;;;
