RefId;PubTypeId;AcqTypeId;Title;Authors;Publishr;PubDate;Version;OrigLang;Languages;ISBN;FstEdDat;EdNo;NoPages;BkTitle;Editors;Pages;LgJrName;AbJrName;ISSN;Volume;Issue;SeriName;SeriNo;RprtTitle;FileFrmt;WWW;Medium;OS;Media;Valid;Remarks;FoodId;DateUpdated;UpdatedBy;DocLink
T1161;;;Data overført fra 1161.  Æblegele;Data transferred from 1161.  Apple jelly;;;;;;;;;;;;;;;;;;;;;;;;;;;;1161;;;DOCT1161.pdf
T1162;;;Data overført fra 1162.  Mintgele;Data transferred from 1162.  Mint jelly;;;;;;;;;;;;;;;;;;;;;;;;;;;;1162;;;DOCT1162.pdf
T1163;;;Data overført fra 1163.  Solbær, syltede;Data transferred from 1163.  Currant, black, jam;;;;;;;;;;;;;;;;;;;;;;;;;;;;1163;;;DOCT1163.pdf
T1164;;;Data overført fra 1164.  Brombær, syltede;Data transferred from 1164.  Blackberry, jam;;;;;;;;;;;;;;;;;;;;;;;;;;;;1164;;;DOCT1164.pdf
T1165;;;Data overført fra 1165.  Tranebær, syltede;Data transferred from 1165.  Cranberry, jam;;;;;;;;;;;;;;;;;;;;;;;;;;;;1165;;;DOCT1165.pdf
T1166;;;Data overført fra 1166.  Jordbær, syltede;Data transferred from 1166.  Strawberry, jam;;;;;;;;;;;;;;;;;;;;;;;;;;;;1166;;;DOCT1166.pdf
T1167;;;Data overført fra 1167.  Kogechokolade;Data transferred from 1167.  Chocolate, plain, couverture;;;;;;;;;;;;;;;;;;;;;;;;;;;;1167;;;DOCT1167.pdf
T1168;;;Data overført fra 1168.  Birkes, frø;Data transferred from 1168.  Poppy seeds;;;;;;;;;;;;;;;;;;;;;;;;;;;;1168;;;DOCT1168.pdf
T1169;;;Data overført fra 1169.  Svinefedt, afsmeltet, Palmin;Data transferred from 1169.  Lard, pork, refined, Palmin;;;;;;;;;;;;;;;;;;;;;;;;;;;;1169;;;DOCT1169.pdf
T1170;;;Data overført fra 1170.  Hvalkød, råt;Data transferred from 1170.  Whale meat, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1170;;;DOCT1170.pdf
T1171;;;Data overført fra 1171.  Sælkød, råt;Data transferred from 1171.  Seal meat, loin, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1171;;;DOCT1171.pdf
T1172;;;Data overført fra 1172.  Knorr Løg Provencale - DK Art. 31212;Data transferred from 1172.  Knorr Onion Provencale;;;;;;;;;;;;;;;;;;;;;;;;;;;;1172;;;DOCT1172.pdf
T1173;;;Data overført fra 1173.  Knorr Salat Parisienne - DK Art. 31211;Data transferred from 1173.  Knorr Salad Parisienne;;;;;;;;;;;;;;;;;;;;;;;;;;;;1173;;;DOCT1173.pdf
T1175;;;Data overført fra 1175.  Knorr Salat Californienne - DK Art. 31210;Data transferred from 1175.  Knorr Salad Californienne;;;;;;;;;;;;;;;;;;;;;;;;;;;;1175;;;DOCT1175.pdf
T1176;;;Data overført fra 1176.  Knorr Insalatina - DK Art. 31202;Data transferred from 1176.  Knorr Insalatina;;;;;;;;;;;;;;;;;;;;;;;;;;;;1176;;;DOCT1176.pdf
T1177;;;Data overført fra 1177.  Knorr Ratatouille - DK Art. 31203;Data transferred from 1177.  Knorr Ratatouille;;;;;;;;;;;;;;;;;;;;;;;;;;;;1177;;;DOCT1177.pdf
T1178;;;Data overført fra 1178.  Knorr Peperonata - DK Art. 31204;Data transferred from 1178.  Knorr Peperonata;;;;;;;;;;;;;;;;;;;;;;;;;;;;1178;;;DOCT1178.pdf
T1179;;;Data overført fra 1179.  Karameller, uspec.;Data transferred from 1179.  Toffees, unspecified;;;;;;;;;;;;;;;;;;;;;;;;;;;;1179;;;DOCT1179.pdf
T1180;;;Data overført fra 1180.  Knorr Tomatino - DK Art. 31201;Data transferred from 1180.  Knorr Tomatino;;;;;;;;;;;;;;;;;;;;;;;;;;;;1180;;;DOCT1180.pdf
T1181;;;Data overført fra 1181.  Knorr Sellerisuppe, legeret, pulver - DK Art. 30107;Data transferred from 1181.  Knorr Celery Base Soup, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1181;;;DOCT1181.pdf
T1182;;;Data overført fra 1182.  Knorr Champignonsuppe, legeret, pulver - DK Art. 30110;Data transferred from 1182.  Knorr Mushroom Base Soup, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1182;;;DOCT1182.pdf
T1183;;;Data overført fra 1183.  Knorr Grønsagssuppe, legeret, pulver - DK Art. 30122;Data transferred from 1183.  Knorr Cream of Vegetable, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1183;;;DOCT1183.pdf
T1184;;;Data overført fra 1184.  Knorr Mexicanasuppe, klar, pulver - DK Art. 30142;Data transferred from 1184.  Knorr Mexicana Soup, veg. soup, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1184;;;DOCT1184.pdf
T1185;;;Data overført fra 1185.  Knorr Blomkålssuppe, legeret, pulver - DK Art. 30111;Data transferred from 1185.  Knorr Cauliflower Base Soup, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1185;;;DOCT1185.pdf
T1186;;;Data overført fra 1186.  Knorr Aspargessuppe, legeret, pulver - DK Art. 30123;Data transferred from 1186.  Knorr Asparagus Base Soup, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1186;;;DOCT1186.pdf
T1187;;;Data overført fra 1187.  Knorr Minestrone suppe, pulver - DK Art. 30141;Data transferred from 1187.  Knorr Minestrone Soup, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1187;;;DOCT1187.pdf
T1188;;;Data overført fra 1188.  Knorr Løgsuppe, pulver - DK Art. 30130;Data transferred from 1188.  Knorr Onion Soup, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1188;;;DOCT1188.pdf
T1189;;;Data overført fra 1189.  Knorr Tomatsuppe, pulver - DK Art. 30128;Data transferred from 1189.  Knorr Tomato Base Soup, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1189;;;DOCT1189.pdf
T1190;;;Data overført fra 1190.  Knorr Porresuppe, legeret, pulver - DK Art. 30102;Data transferred from 1190.  Knorr Leek Base Soup, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1190;;;DOCT1190.pdf
T1191;;;Data overført fra 1191.  Knorr Champignon Suppepasta - DK Art. 30119;Data transferred from 1191.  Knorr Mushroom Soup Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1191;;;DOCT1191.pdf
T1192;;;Data overført fra 1192.  Knorr Asparges Suppepasta - DK Art. 30113;Data transferred from 1192.  Knorr Asparagus Soup Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1192;;;DOCT1192.pdf
T1193;;;Data overført fra 1193.  Knorr Blomkåls Suppepasta - DK Art. 30117;Data transferred from 1193.  Knorr Cauliflower Soup Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1193;;;DOCT1193.pdf
T1194;;;Data overført fra 1194.  Knorr Tomat Suppepasta - DK Art. 30115;Data transferred from 1194.  Knorr Tomato Soup Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1194;;;DOCT1194.pdf
T1195;;;Data overført fra 1195.  Bolcher, uspec.;Data transferred from 1195.  Sweets. unspecified;;;;;;;;;;;;;;;;;;;;;;;;;;;;1195;;;DOCT1195.pdf
T1196;;;Data overført fra 1196.  Knorr fiskebouillon - DK Art. 30226;Data transferred from 1196.  Knorr Fish Bouillon Mix;;;;;;;;;;;;;;;;;;;;;;;;;;;;1196;;;DOCT1196.pdf
T1197;;;Data overført fra 1197.  Knorr oksebouillon - DK Art. 30201;Data transferred from 1197.  Knorr Beef Bouillon;;;;;;;;;;;;;;;;;;;;;;;;;;;;1197;;;DOCT1197.pdf
T1198;;;Data overført fra 1198.  Knorr tørbouillon, grannuleret - DK Art. 30227;Data transferred from 1198.  Knorr Grannulated Bouillon;;;;;;;;;;;;;;;;;;;;;;;;;;;;1198;;;DOCT1198.pdf
T1199;;;Data overført fra 1199.  Knorr brun sauce pasta - DK Art. 30406;Data transferred from 1199.  Knorr Brown Gravy Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1199;;;DOCT1199.pdf
T1200;;;Data overført fra 1200.  Knorr béarnaise sauce, pulver - DK Art. 30414;Data transferred from 1200.  Knorr Béarnaise Sauce, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1200;;;DOCT1200.pdf
T1201;;;Data overført fra 1201.  Knorr béarnaise saucepasta - DK Art. 30418;Data transferred from 1201.  Knorr Béarnaise Sauce Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1201;;;DOCT1201.pdf
T1202;;;Data overført fra 1202.  Knorr carry cremesauce, pasta - DK Art. 30409;Data transferred from 1202.  Knorr Curry Sauce Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1202;;;DOCT1202.pdf
T1203;;;Data overført fra 1203.  Knorr Dijon Saucepasta, pulver - DK Art. 30420;Data transferred from 1203.  Knorr Sauce Dijon Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1203;;;DOCT1203.pdf
T1204;;;Data overført fra 1204.  Knorr hollandaise saucepasta - DK Art. 30419;Data transferred from 1204.  Knorr Sauce Hollandaise Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1204;;;DOCT1204.pdf
T1205;;;Data overført fra 1205.  Knorr demi-glace saucepasta - DK Art. 30421;Data transferred from 1205.  Knorr Sauce Demi-glace/Espagnole Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1205;;;DOCT1205.pdf
T1206;;;Data overført fra 1206.  Knorr hollandaise sauce, pulver - DK Art. 30415;Data transferred from 1206.  Knorr Hollandaise Sauce, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1206;;;DOCT1206.pdf
T1207;;;Data overført fra 1207.  Knorr Madagascar Saucepasta - DK Art. 30422;Data transferred from 1207.  Knorr Sauce Madagascar (green pepper) Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1207;;;DOCT1207.pdf
T1208;;;Data overført fra 1208.  Knorr carbonara saucepasta - DK Art. 30431;Data transferred from 1208.  Knorr Sauce Carbonara Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1208;;;DOCT1208.pdf
T1209;;;Data overført fra 1209.  Knorr Lasagne Sauce, pulver - DK Art. 30414;Data transferred from 1209.  Knorr Lasagne Sauce, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1209;;;DOCT1209.pdf
T1210;;;Data overført fra 1210.  Knorr Kartoffelmos komplet, pulver - dk art .;Data transferred from 1210.  Knorr Potato mash, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1210;;;DOCT1210.pdf
T1211;;;Data overført fra 1211.  Knorr tortellini med ostefyld - DK Art. 30825;Data transferred from 1211.  Knorr Tortellini with cheese filling;;;;;;;;;;;;;;;;;;;;;;;;;;;;1211;;;DOCT1211.pdf
T1212;;;Data overført fra 1212.  Knorr tortellini med kødfyld - DK Art. 30820;Data transferred from 1212.  Knorr Tortellini with meat filling;;;;;;;;;;;;;;;;;;;;;;;;;;;;1212;;;DOCT1212.pdf
T1213;;;Data overført fra 1213.  Knorr fusilli (pasta skruer) - DK Art. 30805;Data transferred from 1213.  Knorr Fusilli (Pasta screws);;;;;;;;;;;;;;;;;;;;;;;;;;;;1213;;;DOCT1213.pdf
T1214;;;Data overført fra 1214.  Knorr tagliatelle verdi (båndspaghetti m/spinat) - dk art .;Data transferred from 1214.  Knorr Tagliatelle Verdi (Ribbon noodles with spinach);;;;;;;;;;;;;;;;;;;;;;;;;;;;1214;;;DOCT1214.pdf
T1215;;;Data overført fra 1215.  Knorr lasagneplader, forkogte - DK Art. 30815;Data transferred from 1215.  Knorr Lasagna, preboiled;;;;;;;;;;;;;;;;;;;;;;;;;;;;1215;;;DOCT1215.pdf
T1216;;;Data overført fra 1216.  Knorr grønsagsbouillon, pasta - DK Art. 30208,30209;Data transferred from 1216.  Knorr Vegetable Bouillon Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1216;;;DOCT1216.pdf
T1217;;;Data overført fra 1217.  Knorr bouillon h“tel, consommé double, pasta - DK Art. 30206;Data transferred from 1217.  Knorr Bouillon H“tel Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1217;;;DOCT1217.pdf
T1218;;;Data overført fra 1218.  Knorr hønsebouillon, pasta - DK Art. 30211,30214;Data transferred from 1218.  Knorr Chicken Bouillon Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1218;;;DOCT1218.pdf
T1219;;;Data overført fra 1219.  Knorr Svinebouillon, pasta - DK Art. 30218;Data transferred from 1219.  Knorr Pork Bouillon Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1219;;;DOCT1219.pdf
T1220;;;Data overført fra 1220.  Knorr fisk og skaldyr suppepasta - DK Art. 30121;Data transferred from 1220.  Knorr Lobster Soup/Sauce Paste;;;;;;;;;;;;;;;;;;;;;;;;;;;;1220;;;DOCT1220.pdf
T1221;;;Data overført fra 1221.  Knorr kyllingesuppe, pulver - DK Art. 30103;Data transferred from 1221.  Knorr Cream of Chicken Base, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1221;;;DOCT1221.pdf
T1222;;;Data overført fra 1222.  Knorr kalvesuppe, legeret, pulver - DK Art. 30104;Data transferred from 1222.  Knorr Cream of Veal Base, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1222;;;DOCT1222.pdf
T1223;;;Data overført fra 1223.  Knorr oksehalesuppe, legeret, pulver - DK Art. 30135;Data transferred from 1223.  Knorr Oxtail Soup Base, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1223;;;DOCT1223.pdf
T1224;;;Data overført fra 1224.  Knorr Kartoffelmos komplet, pulver - DK Art. 31006;Data transferred from 1224.  Knorr Potato mash, powder;;;;;;;;;;;;;;;;;;;;;;;;;;;;1224;;;DOCT1224.pdf
T1225;;;Data overført fra 1225.  Knorr fusilli verdi (pasta skruer med spinat) - dk art .;Data transferred from 1225.  Knorr Fusilli (Pasta screws);;;;;;;;;;;;;;;;;;;;;;;;;;;;1225;;;DOCT1225.pdf
T1226;;;Data overført fra 1226.  Knorr penne - DK Art. 30835;Data transferred from 1226.  Knorr Penne, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1226;;;DOCT1226.pdf
T1227;;;Data overført fra 1227.  Knorr fuldkorns penne - DK Art. 30830;Data transferred from 1227.  Knorr Whole-wheat Penne, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1227;;;DOCT1227.pdf
T1228;;;Data overført fra 1228.  Colanød;Data transferred from 1228.  Cola nut;;;;;;;;;;;;;;;;;;;;;;;;;;;;1228;;;DOCT1228.pdf
T1229;;;Data overført fra 1229.  Musling, kogt;Data transferred from 1229.  Mussels, boiled;;;;;;;;;;;;;;;;;;;;;;;;;;;;1229;;;DOCT1229.pdf
T1230;;;Data overført fra 1230.  Slik, sukkerdragé, uspec.;Data transferred from 1230.  Sweets, dragé, coated with sugar, unspecified;;;;;;;;;;;;;;;;;;;;;;;;;;;;1230;;;DOCT1230.pdf
T1231;;;Data overført fra 1231.  Slik, chokoladedragé, uspec.;Data transferred from 1231.  Sweets, dragé coated with chocolate, unspecified;;;;;;;;;;;;;;;;;;;;;;;;;;;;1231;;;DOCT1231.pdf
T1232;;;Data overført fra 1232.  Slik, pastiller, uspec.;Data transferred from 1232.  Sweets, pastilles, unspecified;;;;;;;;;;;;;;;;;;;;;;;;;;;;1232;;;DOCT1232.pdf
T1233;;;Data overført fra 1233.  Pastiller, med sukker, uspec.;Data transferred from 1233.  Pastilles, sugar added, unspecified;;;;;;;;;;;;;;;;;;;;;;;;;;;;1233;;;DOCT1233.pdf
T1234;;;Data overført fra 1234.  Pastiller, sukkerfri, uspec.;Data transferred from 1234.  Pastilles, sugarfree, unspecified;;;;;;;;;;;;;;;;;;;;;;;;;;;;1234;;;DOCT1234.pdf
T1235;;;Data overført fra 1235.  Smørbart blandingsprodukt, 80% fedt;Data transferred from 1235.  Blended spread, 80% fat;;;;;;;;;;;;;;;;;;;;;;;;;;;;1235;;;DOCT1235.pdf
T1236;;;Data overført fra 1236.  Tyggegummi, med sukker, uspec.;Data transferred from 1236.  Chewing gum, sugar added, all types;;;;;;;;;;;;;;;;;;;;;;;;;;;;1236;;;DOCT1236.pdf
T1237;;;Data overført fra 1237.  Tyggegummi, uden sukker, uspec.;Data transferred from 1237.  Chewing gum, no sugar added, all types;;;;;;;;;;;;;;;;;;;;;;;;;;;;1237;;;DOCT1237.pdf
T1238;;;Data overført fra 1238.  Konfektureprodukt, skumvare, uspec.;Data transferred from 1238.  Marshmellows, unspecified;;;;;;;;;;;;;;;;;;;;;;;;;;;;1238;;;DOCT1238.pdf
T1239;;;Data overført fra 1239.  Chokoladebar, uspec.;Data transferred from 1239.  Chokolatebar, all types;;;;;;;;;;;;;;;;;;;;;;;;;;;;1239;;;DOCT1239.pdf
T1240;;;Data overført fra 1240.  Chokolade, Yankie bar;Data transferred from 1240.  Chocolate, Yankie Bar;;;;;;;;;;;;;;;;;;;;;;;;;;;;1240;;;DOCT1240.pdf
T1241;;;Data overført fra 1241.  Chokolade, Holly bar;Data transferred from 1241.  Chocolate, Holly Bar;;;;;;;;;;;;;;;;;;;;;;;;;;;;1241;;;DOCT1241.pdf
T1242;;;Data overført fra 1242.  Chokolade, Nøtte kube;Data transferred from 1242.  Chocolate, Nøtte kube;;;;;;;;;;;;;;;;;;;;;;;;;;;;1242;;;DOCT1242.pdf
T1243;;;Data overført fra 1243.  Vekao;Data transferred from 1243.  Vecao;;;;;;;;;;;;;;;;;;;;;;;;;;;;1243;;;DOCT1243.pdf
T1244;;;Data overført fra 1244.  Svinekød, bagskank uden svær, rå;Data transferred from 1244.  Pork, hind leg without rind, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1244;;;DOCT1244.pdf
T1245;;;Data overført fra 1245.  Yderlår, skinkesteg (med svær), rå;Data transferred from 1245.  Pork, ham, silverside with rind, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1245;;;DOCT1245.pdf
T1246;;;Data overført fra 1246.  Yderlår, skinkeculotte, ca. 2 mm spæk, rå;Data transferred from 1246.  Pork, ham, silverside, 2 mm fat, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1246;;;DOCT1246.pdf
T1247;;;Data overført fra 1247.  Svinebov med svær, rå;Data transferred from 1247.  Pork, hand with rind, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1247;;;DOCT1247.pdf
T1248;;;Data overført fra 1248.  Minarine, 30 %, vegetabilsk fedt;Data transferred from 1248.  Margarine, 30 % fat, vegetable fat;;;;;;;;;;;;;;;;;;;;;;;;;;;;1248;;;DOCT1248.pdf
T1249;;;Data overført fra 1249.  Minarine, 40 %, vegetabilsk fedt;Data transferred from 1249.  Margarine, 40 % fat, vegetable fat;;;;;;;;;;;;;;;;;;;;;;;;;;;;1249;;;DOCT1249.pdf
T1250;;;Data overført fra 1250.  Margarine, 80 %, bordbrug, vegetabilsk fedt;Data transferred from 1250.  Margarine, 80 % fat, table use, vegetable fat;;;;;;;;;;;;;;;;;;;;;;;;;;;;1250;;;DOCT1250.pdf
T1251;;;Data overført fra 1251.  Margarine, 80 %, bordbrug, animalsk og vegetabilsk fedt;Data transferred from 1251.  Margarine, 80 % fat, table use, animal and vegetable fat;;;;;;;;;;;;;;;;;;;;;;;;;;;;1251;;;DOCT1251.pdf
T1252;;;Data overført fra 1252.  Margarine, 70 %, bordbrug, blød, vegetabilsk fedt;Data transferred from 1252.  Margarine, 70 % fat, table use, soft, vegetable fat;;;;;;;;;;;;;;;;;;;;;;;;;;;;1252;;;DOCT1252.pdf
T1253;;;Data overført fra 1253.  Margarine, 80 %, stegning/bagning, vegetabilsk fedt;Data transferred from 1253.  Margarine, 80 % fat, for frying/baking, vegetable fat;;;;;;;;;;;;;;;;;;;;;;;;;;;;1253;;;DOCT1253.pdf
T1254;;;Data overført fra 1254.  Margarine, 80 %, stegning/bagning, animalsk og vegetabilsk fedt;Data transferred from 1254.  Margarine, 80 % fat, for frying/baking, animal and vegetable fat;;;;;;;;;;;;;;;;;;;;;;;;;;;;1254;;;DOCT1254.pdf
T1255;;;Data overført fra 1255.  Margarine, 80 %, bordbrug, blød, vegetabilsk fedt;Data transferred from 1255.  Margarine, 80 % fat, table use, soft, vegetable fat;;;;;;;;;;;;;;;;;;;;;;;;;;;;1255;;;DOCT1255.pdf
T1256;;;Data overført fra 1256.  Margarine, gennemsnit;Data transferred from 1256.  Margarine, (more than 50 % fat), average;;;;;;;;;;;;;;;;;;;;;;;;;;;;1256;;;DOCT1256.pdf
T1257;;;Data overført fra 1257.  Minarine, gennemsnit;Data transferred from 1257.  Margarine, (less than 50 % fat), average;;;;;;;;;;;;;;;;;;;;;;;;;;;;1257;;;DOCT1257.pdf
T1258;;;Data overført fra 1258.  Broccoli, kogt;Data transferred from 1258.  Broccoli, boiled;;;;;;;;;;;;;;;;;;;;;;;;;;;;1258;;;DOCT1258.pdf
T1259;;;Data overført fra 1259.  Broccoli, dybfrost;Data transferred from 1259.  Broccoli, frozen;;;;;;;;;;;;;;;;;;;;;;;;;;;;1259;;;DOCT1259.pdf
T1260;;;Data overført fra 1260.  Gulerod, findelt, rå;Data transferred from 1260.  Carrot, shreded, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1260;;;DOCT1260.pdf
T1261;;;Data overført fra 1261.  Salat, Iceberg, findelt, rå;Data transferred from 1261.  Lettuce, Iceberg, shreded, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1261;;;DOCT1261.pdf
T1262;;;Data overført fra 1262.  Kartoffel, kogt;Data transferred from 1262.  Potato, boiled;;;;;;;;;;;;;;;;;;;;;;;;;;;;1262;;;DOCT1262.pdf
T1263;;;Data overført fra 1263.  Kartoffel, bagt;Data transferred from 1263.  Potato, baked;;;;;;;;;;;;;;;;;;;;;;;;;;;;1263;;;DOCT1263.pdf
T1264;;;Data overført fra 1264.  Kokosmælk, rå;Data transferred from 1264.  Coconut, milk, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1264;;;DOCT1264.pdf
T1265;;;Data overført fra 1265.  Sukkerært (mangetout), rå;Data transferred from 1265.  Sugar pea (Snow pea, Mangetout) raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1265;;;DOCT1265.pdf
T1267;;;Data overført fra 1267.  Fiskefilet, friturestegt;Data transferred from 1267.  Fillet of fish, deep-fried;;;;;;;;;;;;;;;;;;;;;;;;;;;;1267;;;DOCT1267.pdf
T1268;;;Data overført fra 1268.  Vildt (dyrekød), råt;Data transferred from 1268.  Venison, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1268;;;DOCT1268.pdf
T1269;;;Data overført fra 1269.  Drueagurk (sylteagurk), rå;Data transferred from 1269.  Gherkin cucumber, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1269;;;DOCT1269.pdf
T1270;;;Data overført fra 1270.  Boghvede, hel, rå;Data transferred from 1270.  Buckwheat, whole, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1270;;;DOCT1270.pdf
T1271;;;Data overført fra 1271.  Havreklid, dansk;Data transferred from 1271.  Oat Bran, danish;;;;;;;;;;;;;;;;;;;;;;;;;;;;1271;;;DOCT1271.pdf
T1272;;;Data overført fra 1272.  Risengryn, grødris, brune, rå;Data transferred from 1272.  Rice groats, brown, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1272;;;DOCT1272.pdf
T1273;;;Data overført fra 1273.  Kørvel, hakket, dybfrost;Data transferred from 1273.  Chervil, chopped, frozen;;;;;;;;;;;;;;;;;;;;;;;;;;;;1273;;;DOCT1273.pdf
T1274;;;Data overført fra 1274.  Oliven, sorte, uden sten, i saltlage;Data transferred from 1274.  Olives, black, without stones, in brine;;;;;;;;;;;;;;;;;;;;;;;;;;;;1274;;;DOCT1274.pdf
T1275;;;Data overført fra 1275.  Brune linser, tørrede, rå;Data transferred from 1275.  Lentils, brown, dried, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1275;;;DOCT1275.pdf
T1276;;;Data overført fra 1276.  Krebs, konserves;Data transferred from 1276.  Crayfish, canned;;;;;;;;;;;;;;;;;;;;;;;;;;;;1276;;;DOCT1276.pdf
T1277;;;Data overført fra 1277.  Dressing, creme fraiche;Data transferred from 1277.  Salad dressing, soured fresh cream;;;;;;;;;;;;;;;;;;;;;;;;;;;;1277;;;DOCT1277.pdf
T1278;;;Data overført fra 1278.  Dressing, creme fraiche, kalorielet;Data transferred from 1278.  Salad dressing, soured fresh cream, low calorie;;;;;;;;;;;;;;;;;;;;;;;;;;;;1278;;;DOCT1278.pdf
T1279;;;Data overført fra 1279.  Dressing, mayonnaise;Data transferred from 1279.  Salad dressing, mayonnaise;;;;;;;;;;;;;;;;;;;;;;;;;;;;1279;;;DOCT1279.pdf
T1280;;;Data overført fra 1280.  Dressing, mayonnaise, kalorielet;Data transferred from 1280.  Salad dressing, mayonnaise, low calorie;;;;;;;;;;;;;;;;;;;;;;;;;;;;1280;;;DOCT1280.pdf
T1281;;;Data overført fra 1281.  Dressing, olie-eddike;Data transferred from 1281.  Salad dressing, oil and vinegar;;;;;;;;;;;;;;;;;;;;;;;;;;;;1281;;;DOCT1281.pdf
T1282;;;Data overført fra 1282.  Dressing, olie-eddike, kalorielet;Data transferred from 1282.  Salad dressing, oil and vinegar, low calorie;;;;;;;;;;;;;;;;;;;;;;;;;;;;1282;;;DOCT1282.pdf
T1283;;;Data overført fra 1283.  Margarine (min. 55 % linolsyre);Data transferred from 1283.  Margarine ( min. 55 % linoleic acid);;;;;;;;;;;;;;;;;;;;;;;;;;;;1283;;;DOCT1283.pdf
T1284;;;Data overført fra 1284.  Margarine (max. 10 % linolsyre);Data transferred from 1284.  Margarine ( max. 10 % linoleic acid);;;;;;;;;;;;;;;;;;;;;;;;;;;;1284;;;DOCT1284.pdf
T1285;;;Data overført fra 1285.  Minarine (min. 55 % linolsyre);Data transferred from 1285.  Margarine, low fat (min. 55 % linoleic acid);;;;;;;;;;;;;;;;;;;;;;;;;;;;1285;;;DOCT1285.pdf
T1286;;;Data overført fra 1286.  Tidselolie;Data transferred from 1286.  Thistle oil;;;;;;;;;;;;;;;;;;;;;;;;;;;;1286;;;DOCT1286.pdf
T1287;;;Data overført fra 1287.  Røde linser, tørrede, rå;Data transferred from 1287.  Lentils, red, dried, raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;1287;;;DOCT1287.pdf
T1288;;;Data overført fra 1288.  Spinat, kogt;Data transferred from 1288.  Spinach, boiled;;;;;;;;;;;;;;;;;;;;;;;;;;;;1288;;;DOCT1288.pdf
T1289;;;Data overført fra 1289.  Hvidkål, kogt;Data transferred from 1289.  Cabbage, white, boiled;;;;;;;;;;;;;;;;;;;;;;;;;;;;1289;;;DOCT1289.pdf
T1290;;;Data overført fra 1290.  Hvedemel, bagerimel;Data transferred from 1290.  Wheat flour, breadmaking (extraction rate 75%);;;;;;;;;;;;;;;;;;;;;;;;;;;;1290;;;DOCT1290.pdf
T1291;;;Data overført fra 1291.  Rugsigtemel (udmalingsgrad ca. 70 %);Data transferred from 1291.  Rye-flour, bolted (extraction rate 70 %);;;;;;;;;;;;;;;;;;;;;;;;;;;;1291;;;DOCT1291.pdf
T1292;;;Data overført fra 1292.  Rugmel, halvsigtet (udmalingsgrad ca. 85 %);Data transferred from 1292.  Rye-flour, bolted (extraction rate 85 %);;;;;;;;;;;;;;;;;;;;;;;;;;;;1292;;;DOCT1292.pdf
